pre,suff,count,wikt
donkey,bro,22.0,False
donkey,nazi,0.0,False
donkey,whore,3.0,False
donkey,boy,304.0,False
donkey,boi,17.0,False
donkey,burglar,0.0,False
donkey,bandit,14.0,False
donkey,bitch,12.0,False
donkey,waffle,8.0,False
donkey,burger,3.0,False
donkey,cake,1.0,False
donkey,nugget,5.0,False
donkey,rag,0.0,False
donkey,nozzle,14.0,False
donkey,stain,21.0,False
donkey,wagon,6.0,False
donkey,weed,3.0,False
donkey,hat,9.0,False
donkey,canoe,0.0,False
donkey,boat,3.0,False
donkey,stick,3.0,False
donkey,socket,0.0,False
donkey,trumpet,0.0,False
donkey,mitten,0.0,False
donkey,twat,5.0,False
donkey,dick,383.0,True
donkey,cunt,21.0,False
donkey,ass,50.0,False
donkey,cock,68.0,True
donkey,balls,1667.0,False
donkey,face,243.0,False
donkey,head,32.0,False
donkey,nuts,43.0,False
donkey,brain,118.0,False
donkey,brains,587.0,False
donkey,knuckle,1.0,False
donkey,mouth,17.0,False
donkey,nose,2.0,False
donkey,skull,0.0,False
donkey,tard,1.0,False
donkey,oid,0.0,False
donkey,ster,0.0,False
donkey,azoid,0.0,False
donkey,let,1.0,False
donkey,fuck,98.0,False
donkey,shit,318.0,True
donkey,fart,24.0,False
donkey,wit,0.0,False
donkey,lib,0.0,False
donkey,breath,5.0,False
moron,wad,0.0,False
moron,bag,7.0,False
moron,bucket,1.0,False
moron,sack,0.0,False
moron,ball,17.0,False
moron,splash,0.0,False
moron,pot,0.0,False
moron,pile,1.0,False
moron,weasel,0.0,False
moron,monkey,0.0,False
moron,dog,2.0,False
moron,rat,0.0,False
moron,bird,0.0,False
moron,goblin,0.0,False
moron,puffin,0.0,False
moron,licker,0.0,False
moron,muncher,0.0,False
moron,fucker,1.0,False
moron,sucker,0.0,False
moron,lord,11.0,False
moron,clown,0.0,False
moron,slut,0.0,False
moron,pirate,0.0,False
moron,bro,4.0,False
moron,nazi,0.0,False
moron,whore,2.0,False
moron,boy,6.0,False
moron,boi,0.0,False
moron,burglar,0.0,False
moron,bandit,0.0,False
moron,bitch,0.0,False
moron,waffle,0.0,False
moron,burger,2.0,False
moron,cake,2.0,False
moron,nugget,0.0,False
moron,rag,0.0,False
moron,nozzle,0.0,False
moron,stain,1.0,False
moron,wagon,0.0,False
moron,weed,0.0,False
moron,hat,0.0,False
moron,canoe,0.0,False
moron,boat,1.0,False
moron,stick,0.0,False
moron,socket,0.0,False
moron,trumpet,0.0,False
moron,mitten,0.0,False
moron,twat,0.0,False
moron,dick,3.0,False
moron,cunt,1.0,False
moron,ass,2.0,False
moron,cock,2.0,False
moron,balls,0.0,False
moron,face,25.0,False
moron,head,12.0,False
moron,nuts,0.0,False
moron,brain,2.0,False
moron,brains,1.0,False
moron,knuckle,0.0,False
moron,mouth,0.0,False
moron,nose,0.0,False
moron,skull,1.0,False
moron,tard,9.0,False
moron,oid,14.0,False
moron,ster,8.0,False
moron,azoid,0.0,False
moron,let,2.0,False
moron,fuck,4.0,False
moron,shit,3.0,False
moron,fart,0.0,False
moron,wit,0.0,False
moron,lib,2.0,False
moron,breath,0.0,False
idiot,wad,0.0,False
idiot,bag,12.0,False
idiot,bucket,0.0,False
idiot,sack,0.0,False
idiot,ball,147.0,False
idiot,splash,0.0,False
idiot,pot,0.0,False
idiot,pile,3.0,False
idiot,weasel,0.0,False
idiot,monkey,1.0,False
idiot,dog,5.0,False
idiot,rat,6.0,False
idiot,bird,4.0,False
idiot,goblin,0.0,False
idiot,puffin,0.0,False
idiot,licker,0.0,False
idiot,muncher,0.0,False
idiot,fucker,1.0,False
idiot,sucker,0.0,False
idiot,lord,7.0,False
idiot,clown,2.0,False
idiot,slut,1.0,False
idiot,pirate,0.0,False
idiot,bro,4.0,False
idiot,nazi,0.0,False
idiot,whore,1.0,False
idiot,boy,75.0,False
idiot,boi,10.0,False
idiot,burglar,0.0,False
idiot,bandit,0.0,False
idiot,bitch,14.0,False
idiot,waffle,0.0,False
idiot,burger,3.0,False
idiot,cake,3.0,False
idiot,nugget,0.0,False
idiot,rag,0.0,False
idiot,nozzle,0.0,False
idiot,stain,0.0,False
idiot,wagon,6.0,False
idiot,weed,1.0,False
idiot,hat,0.0,False
idiot,canoe,1.0,False
idiot,boat,0.0,False
idiot,stick,56.0,False
idiot,socket,0.0,False
idiot,trumpet,0.0,False
idiot,mitten,0.0,False
idiot,twat,0.0,False
idiot,dick,6.0,False
idiot,cunt,5.0,False
idiot,ass,41.0,False
idiot,cock,0.0,False
idiot,balls,20.0,False
idiot,face,199.0,False
idiot,head,125.0,False
idiot,nuts,0.0,False
idiot,brain,10.0,False
idiot,brains,1.0,False
idiot,knuckle,0.0,False
idiot,mouth,1.0,False
idiot,nose,0.0,False
idiot,skull,0.0,False
idiot,tard,7.0,False
idiot,oid,3.0,False
idiot,ster,0.0,False
idiot,azoid,0.0,False
idiot,let,0.0,False
idiot,fuck,41.0,False
idiot,shit,18.0,False
idiot,fart,0.0,False
idiot,wit,1.0,False
idiot,lib,0.0,False
idiot,breath,8.0,False
loser,wad,6.0,False
loser,bag,4.0,False
loser,bucket,0.0,False
loser,sack,0.0,False
loser,ball,36.0,False
loser,splash,0.0,False
loser,pot,2.0,False
loser,pile,21.0,False
loser,weasel,0.0,False
loser,monkey,1.0,False
loser,dog,3.0,False
loser,rat,1.0,False
loser,bird,3.0,False
loser,goblin,0.0,False
loser,puffin,0.0,False
loser,licker,0.0,False
loser,muncher,0.0,False
loser,fucker,2.0,False
loser,sucker,2.0,False
loser,lord,25.0,False
loser,clown,1.0,False
loser,slut,1.0,False
loser,pirate,1.0,False
loser,bro,26.0,False
loser,nazi,0.0,False
loser,whore,0.0,False
loser,boy,117.0,False
loser,boi,30.0,False
loser,burglar,0.0,False
loser,bandit,0.0,False
loser,bitch,12.0,False
loser,waffle,0.0,False
loser,burger,8.0,False
loser,cake,16.0,False
loser,nugget,0.0,False
loser,rag,0.0,False
loser,nozzle,0.0,False
loser,stain,0.0,False
loser,wagon,2.0,False
loser,weed,3.0,False
loser,hat,2.0,False
loser,canoe,0.0,False
loser,boat,1.0,False
loser,stick,0.0,False
loser,socket,0.0,False
loser,trumpet,0.0,False
loser,mitten,0.0,False
loser,twat,0.0,False
loser,dick,43.0,False
loser,cunt,8.0,False
loser,ass,29.0,False
loser,cock,2.0,False
loser,balls,2.0,False
loser,face,183.0,False
loser,head,27.0,False
loser,nuts,0.0,False
loser,brain,12.0,False
loser,brains,0.0,False
loser,knuckle,0.0,False
loser,mouth,0.0,False
loser,nose,0.0,False
loser,skull,0.0,False
loser,tard,10.0,False
loser,oid,11.0,False
loser,ster,1.0,False
loser,azoid,0.0,False
loser,let,0.0,False
loser,fuck,34.0,False
loser,shit,6.0,False
loser,fart,0.0,False
loser,wit,0.0,False
loser,lib,1.0,False
loser,breath,0.0,False
harpy,wad,0.0,False
harpy,bag,0.0,False
harpy,bucket,0.0,False
harpy,sack,0.0,False
harpy,ball,0.0,False
harpy,splash,0.0,False
harpy,pot,0.0,False
harpy,pile,0.0,False
harpy,weasel,0.0,False
harpy,monkey,0.0,False
harpy,dog,0.0,False
harpy,rat,0.0,False
harpy,bird,0.0,False
harpy,goblin,0.0,False
harpy,puffin,0.0,False
harpy,licker,0.0,False
harpy,muncher,0.0,False
harpy,fucker,0.0,False
harpy,sucker,0.0,False
harpy,lord,0.0,False
harpy,clown,0.0,False
harpy,slut,1.0,False
harpy,pirate,0.0,False
harpy,bro,1.0,False
harpy,nazi,0.0,False
harpy,whore,0.0,False
harpy,boy,0.0,False
harpy,boi,1.0,False
harpy,burglar,0.0,False
harpy,bandit,0.0,False
harpy,bitch,6.0,False
harpy,waffle,0.0,False
harpy,burger,0.0,False
harpy,cake,0.0,False
harpy,nugget,0.0,False
harpy,rag,0.0,False
harpy,nozzle,0.0,False
harpy,stain,0.0,False
harpy,wagon,0.0,False
harpy,weed,0.0,False
harpy,hat,0.0,False
harpy,canoe,0.0,False
harpy,boat,0.0,False
harpy,stick,0.0,False
harpy,socket,0.0,False
harpy,trumpet,0.0,False
harpy,mitten,0.0,False
harpy,twat,1.0,False
harpy,dick,0.0,False
harpy,cunt,2.0,False
harpy,ass,0.0,False
harpy,cock,0.0,False
harpy,balls,0.0,False
harpy,face,1.0,False
harpy,head,0.0,False
harpy,nuts,0.0,False
harpy,brain,0.0,False
harpy,brains,0.0,False
harpy,knuckle,0.0,False
harpy,mouth,0.0,False
harpy,nose,0.0,False
harpy,skull,0.0,False
harpy,tard,0.0,False
harpy,oid,0.0,False
harpy,ster,0.0,False
harpy,azoid,0.0,False
harpy,let,0.0,False
harpy,fuck,0.0,False
harpy,shit,1.0,False
harpy,fart,0.0,False
harpy,wit,0.0,False
harpy,lib,0.0,False
harpy,breath,0.0,False
faggot,wad,1.0,False
faggot,bag,2.0,False
faggot,bucket,1.0,False
faggot,sack,2.0,False
faggot,ball,29.0,False
faggot,splash,0.0,False
faggot,pot,1.0,False
faggot,pile,3.0,False
faggot,weasel,0.0,False
faggot,monkey,1.0,False
faggot,dog,13.0,False
faggot,rat,1.0,False
faggot,bird,5.0,False
faggot,goblin,0.0,False
faggot,puffin,16.0,False
faggot,licker,2.0,False
faggot,muncher,3.0,False
faggot,fucker,24.0,False
faggot,sucker,1.0,False
faggot,lord,78.0,False
faggot,clown,0.0,False
faggot,slut,9.0,False
faggot,pirate,0.0,False
faggot,bro,8.0,False
faggot,nazi,1.0,False
faggot,whore,7.0,False
faggot,boy,46.0,False
faggot,boi,21.0,False
faggot,burglar,0.0,False
faggot,bandit,0.0,False
faggot,bitch,37.0,False
faggot,waffle,1.0,False
faggot,burger,7.0,False
faggot,cake,5.0,False
faggot,nugget,1.0,False
faggot,rag,0.0,False
faggot,nozzle,0.0,False
faggot,stain,1.0,False
faggot,wagon,6.0,False
faggot,weed,0.0,False
faggot,hat,0.0,False
faggot,canoe,0.0,False
faggot,boat,1.0,False
faggot,stick,7.0,False
faggot,socket,0.0,False
faggot,trumpet,0.0,False
faggot,mitten,0.0,False
faggot,twat,0.0,False
faggot,dick,12.0,False
faggot,cunt,62.0,False
faggot,ass,319.0,False
faggot,cock,17.0,False
faggot,balls,25.0,False
faggot,face,88.0,True
faggot,head,26.0,False
faggot,nuts,1.0,False
faggot,brain,3.0,False
faggot,brains,2.0,False
faggot,knuckle,0.0,False
faggot,mouth,6.0,False
faggot,nose,1.0,False
faggot,skull,0.0,False
faggot,tard,8.0,False
faggot,oid,8.0,False
faggot,ster,1.0,False
faggot,azoid,0.0,False
faggot,let,2.0,False
faggot,fuck,58.0,False
faggot,shit,71.0,False
faggot,fart,0.0,False
faggot,wit,0.0,False
faggot,lib,0.0,False
faggot,breath,3.0,False
